date,sales,expenses,marketing_spend,employee_count,seasonality,competition_level,customer_satisfaction,market_growth,profit,month,expense_ratio,marketing_ratio,profit_margin,sales_per_employee,marketing_efficiency,year,quarter,day_of_year,day_of_week,is_quarter_end,sales_lag_7,profit_lag_7,sales_growth
2023-07-02,31963.18537057659,18812.433084488217,2939.610514222163,32.0,0.008606996888690521,2,3.2297479246468774,1.2564564564564564,-15388.858228133791,7,0.5885656534659973,0.09196863454442165,-48.145571380691806,998.8495428305184,10.873272229751233,2023,3,183,6,0,31777.651842280768,-14033.109629884377,-6.993169854257331
2023-07-03,32782.20314035619,20048.282809175525,2257.380457587289,32.0,-0.008606996888689296,5,2.9980634124589014,1.256956956956957,-15123.460126406622,7,0.6115599590222566,0.06885993744600906,-46.13314139277309,1024.443848136131,14.522232187388624,2023,3,184,0,0,27587.474577175097,-21141.896788003698,2.5623784372052594
2023-07-04,27953.530460988743,17114.87214598835,3263.727931382453,33.0,-0.025818440227133234,3,4.483085240160448,1.2574574574574575,-18825.06961638206,7,0.612261559228572,0.11675548231509544,-67.34415762851087,847.0766806360225,8.564908303845094,2023,3,185,1,0,29901.17260961938,-17249.926157455855,-14.729555114687098
2023-07-05,30102.962644824478,18986.08200354289,4675.997390759666,31.0,-0.04302223300452852,4,3.8688624258371482,1.257957957957958,-18359.11674947808,7,0.6307047657585663,0.15533346155759847,-60.98774052936784,971.0633111233702,6.437762926111028,2023,3,186,2,0,29682.383997739395,-15582.808583344846,7.689304887035386
2023-07-06,29960.83858465034,17888.721178040596,2975.33327704221,32.0,-0.06021327736579051,1,3.7005025856826417,1.2584584584584584,-16503.215870432465,7,0.5970701096198762,0.09930740985889977,-55.08262335116167,936.2762057703231,10.069742040607473,2023,3,187,3,0,32864.39699162604,-15813.090139134492,-0.47212648751889796
2023-07-07,29836.707314298877,18236.351790958277,4200.277516991679,28.0,-0.0773864792334636,2,4.146856805512093,1.258958958958959,-14999.921993651078,7,0.6112052378587609,0.14077550423865795,-50.27338250042942,1065.5966897963885,7.1035085642789895,2023,3,188,4,0,33234.36936303158,-14591.148247237114,-0.4143117356369963
2023-07-08,29971.89199589566,18032.16896730687,2954.75576986074,35.0,-0.09453674981719927,4,3.2885153334372266,1.2594594594594595,-19015.03274127195,7,0.6016359918077974,0.09858422585619096,-63.442884232586515,856.3397713113046,10.143610616355023,2023,3,189,5,0,34366.49256886827,-17794.968316294784,0.45308176995790816
2023-07-09,29991.037985286755,18642.55868210356,1518.4654201313742,33.0,-0.11165900712169395,1,2.8806369453176797,1.25995995995996,-16569.98611694818,7,0.6216043169712692,0.050630639088794296,-55.24979203813225,908.8193328874775,19.75088638020614,2023,3,190,6,0,31963.18537057659,-15388.858228133791,0.06387981577444801
2023-07-10,28396.604044859287,16678.546233111207,2286.3891957883566,31.0,-0.1287481774525815,4,3.017900556308354,1.2604604604604606,-15368.331384040277,7,0.5873429867445917,0.08051628963014215,-54.12031438605226,916.0194853180415,12.419847022181198,2023,3,191,0,0,32782.20314035619,-15123.460126406622,-5.316367980360259
2023-07-11,30770.162460794734,18834.60013291548,2815.2170127167315,36.0,-0.1457991969198748,1,3.501426432883687,1.2609609609609609,-19679.65468483748,7,0.6121059697657838,0.0914917825443298,-63.95694111109087,854.7267350220759,10.929943347813536,2023,3,192,1,0,27953.530460988743,-18825.06961638206,8.358599543050428
2023-07-12,28929.761082813166,17260.508001629558,1899.3814257050183,33.0,-0.1628070129385164,4,2.6526306333016785,1.2614614614614614,-16630.12834452141,7,0.5966349999303597,0.06565492954704762,-57.484499429209514,876.6594267519141,15.231148778910969,2023,3,193,2,0,30102.962644824478,-18359.11674947808,-5.981123370169017
2023-07-13,30194.408821973637,18084.551204629934,1688.1650617720322,31.0,-0.17976658572556123,3,3.0997911867306596,1.261961961961962,-14378.307444428328,7,0.5989370850496369,0.0559098564149893,-47.61910567351356,974.0131878056012,17.885933968020392,2023,3,194,3,0,29960.83858465034,-16503.215870432465,4.371442043853535
2023-07-14,34426.09158733305,20701.531194624014,4994.188089076546,34.0,-0.1966728897935766,3,3.0871066865028522,1.2624624624624625,-18469.627696367508,7,0.6013326009462272,0.1450698542530497,-53.650085864418415,1012.5321055097957,6.893230886243741,2023,3,195,4,0,29836.707314298877,-14999.921993651078,14.014789262175764
2023-07-15,27724.77380543692,16760.98448147549,3832.967097596202,34.0,-0.21352091543979584,4,5.0,1.262962962962963,-20069.177773634772,7,0.604549007292121,0.13825061746200956,-72.3871650476699,815.4345236893212,7.2332407504421745,2023,3,196,5,0,29971.89199589566,-19015.03274127195,-19.46581058990111
2023-07-16,26043.491204348375,15567.980201048045,3259.7462070129213,34.0,-0.2303056702306115,3,1.2809480480528666,1.2634634634634634,-19984.235203712593,7,0.5977685587118491,0.12516548497417485,-76.73408701969998,765.985035422011,7.989422964376546,2023,3,197,6,0,29991.037985286755,-16569.98611694818,-6.064188703169293
2023-07-17,30122.687616779636,18180.969161653044,2000.2691205420836,32.0,-0.24702218048093438,2,3.3563042228754933,1.263963963963964,-15658.55066541549,7,0.6035639778545344,0.06640407210636302,-51.982581583102174,941.3339880243636,15.059317422555734,2023,3,198,0,0,28396.604044859287,-15368.331384040277,15.663016837581957
2023-07-18,33117.867202706315,20659.77935040488,2771.0234512929615,34.0,-0.2636654927280072,1,4.880555034251817,1.2644644644644645,-17512.935598991528,7,0.6238257803243021,0.08367155512558248,-52.88062631509197,974.0549177266563,11.951492935670933,2023,3,199,1,0,30770.162460794734,-19679.65468483748,9.943268090919721
2023-07-19,33063.24796589387,20330.67362234393,2231.962651401299,32.0,-0.2802306751992156,3,3.597475571305963,1.264964964964965,-15099.38830785136,7,0.6149024936484121,0.06750584980954268,-45.668194254318315,1033.2264989341834,14.813531017257697,2023,3,200,2,0,28929.761082813166,-16630.12834452141,-0.16492377506720501
2023-07-20,27854.41056217938,17147.223633556074,3626.3092249128845,34.0,-0.2967128192734892,3,4.102733978736874,1.2654654654654656,-20119.122296289577,7,0.6156017408904898,0.1301879720921711,-72.22957474320872,819.247369475864,7.681201142698615,2023,3,201,3,0,30194.408821973637,-14378.307444428328,-15.754161264155364
2023-07-21,32357.700414646817,19186.850485776155,4656.833741661121,29.0,-0.3131070409358283,4,3.5798610520798144,1.265965965965966,-14685.983812790459,7,0.59296087916962,0.1439173266946124,-45.38636437261407,1115.7827729188557,6.948433680414071,2023,3,202,4,0,34426.09158733305,-18469.627696367508,16.167241602240146
2023-07-22,28216.45880888439,16485.25487121647,2927.7897262774136,32.0,-0.3294084822245314,3,2.9661332950268156,1.2664664664664664,-16796.585788609496,7,0.5842425154366229,0.10376177060728661,-59.52761791398441,881.7643377776371,9.637460831164494,2023,3,203,5,0,27724.77380543692,-20069.177773634772,-12.798318646549689
2023-07-23,28120.270840310604,17349.81278330524,1896.4387713955143,36.0,-0.34561231267073406,3,1.7064672523928694,1.266966966966967,-19925.98071439015,7,0.6169859771917332,0.0674402740345216,-70.85984636330784,781.1186344530723,14.827935003468637,2023,3,204,6,0,26043.491204348375,-19984.235203712593,-0.340893126331987
2023-07-24,34322.474477468015,21031.508082745706,3482.644100907168,32.0,-0.3617137307297645,3,3.6643645496290422,1.2674674674674675,-15791.677706184859,7,0.612761999329403,0.1014683280832054,-46.00972962060694,1072.5773274208755,9.855291980173227,2023,3,205,0,0,30122.687616779636,-15658.55066541549,22.0559882668929
2023-07-25,27313.88033541639,17124.663539125326,2227.4200169410515,32.0,-0.37770796520396466,1,2.879514716318087,1.267967967967968,-17638.203220649986,7,0.6269582838041773,0.0815490142589839,-64.57597018091754,853.5587604817622,12.26256392044413,2023,3,206,1,0,33117.867202706315,-17512.935598991528,-20.41983932904552
2023-07-26,29499.969525685006,17397.99140242639,2556.4556595646554,32.0,-0.393590276656466,3,2.859731675067757,1.2684684684684684,-16054.477536306038,7,0.5897630296627365,0.08665960340531209,-54.422013969633895,921.8740476776564,11.539401990139982,2023,3,207,2,0,33063.24796589387,-15099.38830785136,8.003583392118907
2023-07-27,31171.2881701719,18587.998574422967,2544.2042811962106,31.0,-0.40935595881562026,5,3.1008101952167104,1.268968968968969,-14760.914685447276,7,0.5963179472387028,0.08162012000616592,-47.354201741242555,1005.5254248442549,12.251881030369178,2023,3,208,3,0,27854.41056217938,-20119.122296289577,5.665492783074622
2023-07-28,31693.864183662467,18196.57642893476,3925.7688877794535,29.0,-0.4250003399695523,4,4.895889125298795,1.2694694694694695,-13628.481133051748,7,0.5741356220714393,0.12386526505667007,-43.00037715210804,1092.891868402154,8.073288339087526,2023,3,209,4,0,32357.700414646817,-14685.983812790459,1.6764658894996343
2023-07-29,29533.31463172463,17523.753226004337,1656.771996045336,33.0,-0.44051878435049596,3,5.0,1.26996996996997,-16047.210590325045,7,0.59335545110742,0.05609841010753445,-54.33596191430258,894.9489282340796,17.82581713248398,2023,3,210,5,0,28216.45880888439,-16796.585788609496,-6.816933206432929
2023-07-30,29243.28538296723,18044.256485070062,2044.042796265173,33.0,-0.45590669350845936,3,3.6737663500227207,1.2704704704704706,-17245.013898368004,7,0.6170393048785123,0.06989785072014264,-58.970849795188784,886.1601631202192,14.306591543190718,2023,3,211,6,0,28120.270840310604,-19925.98071439015,-0.9820409675446617
2023-07-31,29884.201675657023,17697.273315780116,4471.490034794077,33.0,-0.47115950767386394,4,3.1281862208706177,1.270970970970971,-18684.561674917168,7,0.5921949499556451,0.14962722054029132,-62.52320834167432,905.5818689593037,6.683275919910054,2023,3,212,0,0,34322.474477468015,-15791.677706184859,2.1916699313925037
2023-08-01,30666.234434109723,18719.980558066243,1890.3129065757576,33.0,-0.48627270710868975,3,2.5582188660390317,1.2714714714714714,-16344.059030532277,8,0.6104427525423275,0.061641507066586006,-53.296595855776005,929.2798313366583,16.22283502769954,2023,3,213,1,0,27313.88033541639,-17638.203220649986,2.61687686002241
2023-08-02,29117.36067060827,17375.164849366054,1597.6442681767546,33.0,-0.5012418134457748,1,3.8748321292368555,1.271971971971972,-16255.44844693454,8,0.5967287023684446,0.05486913069663808,-55.8273417389206,882.3442627457051,18.22518394776157,2023,3,214,2,0,29499.969525685006,-16054.477536306038,-5.050746503713732
2023-08-03,32090.709487803884,19416.45420679311,1900.0225513632756,35.0,-0.5160623910158515,1,4.9263244800521155,1.2724724724724725,-17225.767270352502,8,0.6050490785868216,0.05920786986917138,-53.6783621966949,916.8774139372539,16.889646633287928,2023,3,215,3,0,31171.2881701719,-14760.914685447276,10.21160142511468
2023-08-04,28240.569781631075,16370.496174070811,1664.0698916298802,33.0,-0.5307300481619316,3,3.3021276903798746,1.272972972972973,-16193.996284069617,8,0.5796800950071096,0.058924798773439244,-57.34302250021497,855.7748418676083,16.970783453074034,2023,3,216,4,0,31693.864183662467,-13628.481133051748,-11.997677108497895
2023-08-05,28966.76639574879,17422.66456226622,2670.571994657781,32.0,-0.5452404385406517,5,1.5968031673974206,1.2734734734734734,-16726.470161175213,8,0.6014708139747073,0.09219434292982452,-57.74365675704147,905.2114498671497,10.846652497552578,2023,3,217,5,0,29533.31463172463,-16047.210590325045,2.5714658724416584
2023-08-06,28995.082807608276,15901.481699114604,4063.676648226773,33.0,-0.559589262410177,4,4.036039737452419,1.273973973973974,-17370.0755397331,8,0.5484199443273213,0.140150544669611,-59.90696993345097,878.6388729578266,7.13518454285987,2023,3,218,6,0,29243.28538296723,-17245.013898368004,0.09775482521114931
2023-08-07,31216.575044646168,18636.496947706706,2388.8125121670264,35.0,-0.5737722679043247,1,4.28831976916004,1.2744744744744745,-17808.734415227565,8,0.5970064595828548,0.07652385019018036,-57.04896962513468,891.9021441327477,13.0678213068835,2023,3,219,0,0,29884.201675657023,-18684.561674917168,7.661617149977484
2023-08-08,29653.52451649731,16976.878088040816,2810.0390092622038,36.0,-0.5877852522924726,2,2.2313234876913217,1.274974974974975,-18933.39258080571,8,0.5725079350549367,0.09476239519854981,-63.84870901356899,823.7090143471474,10.552709203949115,2023,3,220,1,0,30666.234434109723,-16344.059030532277,-5.007117295582142
2023-08-09,26655.90357504316,16596.539403299303,2724.126229402984,32.0,-0.6016240632249216,4,3.641187346930362,1.2754754754754756,-18264.762057659125,8,0.6226215275942838,0.10219598152934019,-68.52051368748077,832.9969867200988,9.785120559881337,2023,3,221,2,0,29117.36067060827,-16255.44844693454,-10.108818396229646
2023-08-10,31656.000095719777,19382.30373381412,3404.2035124477384,34.0,-0.6152845999633263,4,3.860980812908879,1.275975975975976,-18330.50715054208,8,0.6122789889817699,0.10753738634553588,-57.9053168281376,931.0588263446994,9.299091543724433,2023,3,222,3,0,32090.709487803884,-17225.767270352502,18.75793295320143
2023-08-11,27095.222906907562,16490.469235127577,3844.528787971583,34.0,-0.6287628145958327,3,3.4415141583928492,1.2764764764764764,-20439.7751161916,8,0.6086116837563847,0.1418895427131353,-75.43682215281112,796.9183207913989,7.047735730756046,2023,3,223,4,0,28240.569781631075,-16193.996284069617,-14.407307224606935
2023-08-12,29603.55339093104,18522.635148138314,4192.692510321629,32.0,-0.6420547132365643,3,2.867383264731717,1.276976976976977,-18711.774267528905,8,0.6256895887982376,0.14162801522353893,-63.207865692438126,925.111043466595,7.06074994005704,2023,3,224,5,0,28966.76639574879,-16726.470161175213,9.257463917685694
2023-08-13,28444.68741396282,16592.354187965273,1450.910743635307,34.0,-0.6551563572090854,1,4.312749778850845,1.2774774774774775,-16798.57751763776,8,0.5833199692614826,0.05100814512460029,-59.05699462667232,836.6084533518476,19.60471210151334,2023,3,225,6,0,28995.082807608276,-17370.0755397331,-3.9146178219376715
2023-08-14,32334.68559576951,20274.492956419486,4256.95441693351,31.0,-0.6680638642135333,4,3.177296203225054,1.277977977977978,-16996.761777583484,8,0.6270199503369251,0.1316528779698562,-52.56510605999907,1043.054374057081,7.595732166439721,2023,3,226,0,0,31216.575044646168,-17808.734415227565,13.675658041849958
2023-08-15,26425.746125100475,16321.543457190477,3020.1119538766034,30.0,-0.6807734094770156,4,2.3118510698400545,1.2784784784784784,-16915.909285966605,8,0.6176379421766817,0.11428672399936335,-64.01298644846604,880.8582041700158,8.749922694481738,2023,3,227,1,0,29653.52451649731,-18933.39258080571,-18.27430624976335
2023-08-16,34403.5931065635,20523.87822032863,5036.618141244094,34.0,-0.6932812268869765,2,1.860420411464255,1.278978978978979,-18356.90325500922,8,0.5965620555026588,0.14639802667248758,-53.35751762366675,1011.8703854871618,6.83069316389856,2023,3,228,2,0,26655.90357504316,-18264.762057659125,30.189675416147566
2023-08-17,31348.573632888736,19376.95425332471,3123.8858679929376,33.0,-0.7055836101071765,4,4.508679615999448,1.2794794794794795,-17552.26648842891,8,0.6181127881683192,0.09965001612435644,-55.990638342837705,949.9567767542042,10.03512130647393,2023,3,229,3,0,31656.000095719777,-18330.50715054208,-8.879943046099825
2023-08-18,29979.43391761915,17434.51359436567,4131.791983960009,34.0,-0.7176769136759602,2,3.993331181176895,1.27997997997998,-18786.87166070653,8,0.5815491260533532,0.13782088065150963,-62.665865247259845,881.7480564005632,7.2557945884018435,2023,3,230,4,0,27095.222906907562,-20439.7751161916,-4.36747053088623
2023-08-19,29696.6179981636,17405.713718134324,3465.1684187131887,34.0,-0.7295575540864855,1,3.570378837703335,1.2804804804804806,-18374.26413868391,8,0.5861177094041709,0.1166856245693523,-61.873254859594276,873.4299411224589,8.570035972217369,2023,3,231,5,0,29603.55339093104,-18711.774267528905,-0.9433664432514033
2023-08-20,30735.454571314112,18136.977881168616,2330.215130217604,32.0,-0.7412220108485957,2,3.147780290519357,1.280980980980981,-15331.738440072108,8,0.5900995490106121,0.07581521609875361,-49.88290771655436,960.482955353566,13.189964382577811,2023,3,232,6,0,28444.68741396282,-16798.57751763776,3.4981645829661456
2023-08-21,30162.381577215638,17832.940092297376,3463.2266233223863,34.0,-0.752666827532008,2,3.0768012686374986,1.2814814814814814,-18333.785138404124,8,0.5912311680907917,0.11481940225630172,-60.78361249913131,887.128869918107,8.709329436916802,2023,3,233,0,0,32334.68559576951,-16996.761777583484,-1.8645339790527515
2023-08-22,30738.85604211976,17915.034803891733,4509.770014449376,31.0,-0.763888612790542,3,2.639410681246711,1.281981981981982,-16485.948776221347,8,0.5828139726261689,0.1467123567731306,-53.632278161658185,991.576001358702,6.816058456114607,2023,3,234,1,0,26425.746125100475,-16915.909285966605,1.9112365627639516
2023-08-23,29946.475528983774,18579.426850937925,3994.550753695308,37.0,-0.7748840413670419,3,3.154835484352092,1.2824824824824825,-22227.50207564946,8,0.6204211521638258,0.1333896788565042,-74.22410044259303,809.3642034860479,7.496831903132204,2023,3,235,2,0,34403.5931065635,-18356.90325500922,-2.577781398404133
